"id","building_type_id","area_tier","discipline","lod","rate_per_sq_ft","updated_at","updated_by"
"1626","12","10k-20k","mepf","lod300","0.090","""2025-10-13T19:48:59.300Z""",
"1627","12","10k-20k","mepf","lod350","0.105","""2025-10-13T19:48:59.300Z""",
"1628","12","10k-20k","mepf","lod350plus","0.120","""2025-10-13T19:48:59.300Z""",
"1629","12","10k-20k","site","lod200","0.025","""2025-10-13T19:48:59.300Z""",
"1630","12","10k-20k","site","lod300","0.028","""2025-10-13T19:48:59.300Z""",
"1631","12","10k-20k","site","lod350","0.033","""2025-10-13T19:48:59.300Z""",
"1632","12","10k-20k","site","lod350plus","0.045","""2025-10-13T19:48:59.300Z""",
"1633","12","20k-30k","architecture","lod200","0.596","""2025-10-13T19:48:59.300Z""",
"1634","12","20k-30k","architecture","lod300","0.803","""2025-10-13T19:48:59.300Z""",
"1635","12","20k-30k","architecture","lod350","0.963","""2025-10-13T19:48:59.300Z""",
"1636","12","20k-30k","architecture","lod350plus","1.098","""2025-10-13T19:48:59.300Z""",
"1637","12","20k-30k","structure","lod200","0.063","""2025-10-13T19:48:59.300Z""",
"1638","12","20k-30k","structure","lod300","0.113","""2025-10-13T19:48:59.300Z""",
"1639","12","20k-30k","structure","lod350","0.125","""2025-10-13T19:48:59.300Z""",
"1640","12","20k-30k","structure","lod350plus","0.150","""2025-10-13T19:48:59.300Z""",
"1641","12","20k-30k","mepf","lod200","0.050","""2025-10-13T19:48:59.300Z""",
"1642","12","20k-30k","mepf","lod300","0.075","""2025-10-13T19:48:59.300Z""",
"1643","12","20k-30k","mepf","lod350","0.088","""2025-10-13T19:48:59.300Z""",
"1644","12","20k-30k","mepf","lod350plus","0.100","""2025-10-13T19:48:59.300Z""",
"1645","12","20k-30k","site","lod200","0.025","""2025-10-13T19:48:59.300Z""",
"1646","12","20k-30k","site","lod300","0.028","""2025-10-13T19:48:59.300Z""",
"1647","12","20k-30k","site","lod350","0.033","""2025-10-13T19:48:59.300Z""",
"1648","12","20k-30k","site","lod350plus","0.045","""2025-10-13T19:48:59.300Z""",
"1649","12","30k-40k","architecture","lod200","0.483","""2025-10-13T19:48:59.300Z""",
"1650","12","30k-40k","architecture","lod300","0.667","""2025-10-13T19:48:59.300Z""",
"1651","12","30k-40k","architecture","lod350","0.810","""2025-10-13T19:48:59.300Z""",
"1652","12","30k-40k","architecture","lod350plus","0.925","""2025-10-13T19:48:59.300Z""",
"1653","12","30k-40k","structure","lod200","0.050","""2025-10-13T19:48:59.300Z""",
"1654","12","30k-40k","structure","lod300","0.100","""2025-10-13T19:48:59.300Z""",
"1655","12","30k-40k","structure","lod350","0.113","""2025-10-13T19:48:59.300Z""",
"1656","12","30k-40k","structure","lod350plus","0.138","""2025-10-13T19:48:59.300Z""",
"1657","12","30k-40k","mepf","lod200","0.050","""2025-10-13T19:48:59.300Z""",
"1658","12","30k-40k","mepf","lod300","0.075","""2025-10-13T19:48:59.300Z""",
"1659","12","30k-40k","mepf","lod350","0.088","""2025-10-13T19:48:59.300Z""",
"1660","12","30k-40k","mepf","lod350plus","0.100","""2025-10-13T19:48:59.300Z""",
"1661","12","30k-40k","site","lod200","0.020","""2025-10-13T19:48:59.300Z""",
"1662","12","30k-40k","site","lod300","0.020","""2025-10-13T19:48:59.300Z""",
"1663","12","30k-40k","site","lod350","0.024","""2025-10-13T19:48:59.300Z""",
"1664","12","30k-40k","site","lod350plus","0.032","""2025-10-13T19:48:59.300Z""",
"1665","12","40k-50k","architecture","lod200","0.400","""2025-10-13T19:48:59.300Z""",
"1666","12","40k-50k","architecture","lod300","0.560","""2025-10-13T19:48:59.300Z""",
"1667","12","40k-50k","architecture","lod350","0.680","""2025-10-13T19:48:59.300Z""",
"1668","12","40k-50k","architecture","lod350plus","0.780","""2025-10-13T19:48:59.300Z""",
"1669","12","40k-50k","structure","lod200","0.038","""2025-10-13T19:48:59.300Z""",
"1670","12","40k-50k","structure","lod300","0.088","""2025-10-13T19:48:59.300Z""",
"1671","12","40k-50k","structure","lod350","0.100","""2025-10-13T19:48:59.300Z""",
"1672","12","40k-50k","structure","lod350plus","0.125","""2025-10-13T19:48:59.300Z""",
"1673","12","40k-50k","mepf","lod200","0.038","""2025-10-13T19:48:59.300Z""",
"1674","12","40k-50k","mepf","lod300","0.063","""2025-10-13T19:48:59.300Z""",
"1675","12","40k-50k","mepf","lod350","0.075","""2025-10-13T19:48:59.300Z""",
"1676","12","40k-50k","mepf","lod350plus","0.088","""2025-10-13T19:48:59.300Z""",
"1677","12","40k-50k","site","lod200","0.020","""2025-10-13T19:48:59.300Z""",
"1678","12","40k-50k","site","lod300","0.020","""2025-10-13T19:48:59.300Z""",
"1679","12","40k-50k","site","lod350","0.024","""2025-10-13T19:48:59.300Z""",
"1680","12","40k-50k","site","lod350plus","0.032","""2025-10-13T19:48:59.300Z""",
"1681","12","50k-75k","architecture","lod200","0.293","""2025-10-13T19:48:59.300Z""",
"1682","12","50k-75k","architecture","lod300","0.431","""2025-10-13T19:48:59.300Z""",
"1683","12","50k-75k","architecture","lod350","0.490","""2025-10-13T19:48:59.300Z""",
"1684","12","50k-75k","architecture","lod350plus","0.559","""2025-10-13T19:48:59.300Z""",
"1685","12","50k-75k","structure","lod200","0.020","""2025-10-13T19:48:59.300Z""",
"1686","12","50k-75k","structure","lod300","0.060","""2025-10-13T19:48:59.300Z""",
"1687","12","50k-75k","structure","lod350","0.070","""2025-10-13T19:48:59.300Z""",
"1688","12","50k-75k","structure","lod350plus","0.090","""2025-10-13T19:48:59.300Z""",
"1689","12","50k-75k","mepf","lod200","0.030","""2025-10-13T19:48:59.300Z""",
"1690","12","50k-75k","mepf","lod300","0.050","""2025-10-13T19:48:59.300Z""",
"1691","12","50k-75k","mepf","lod350","0.060","""2025-10-13T19:48:59.300Z""",
"1692","12","50k-75k","mepf","lod350plus","0.070","""2025-10-13T19:48:59.300Z""",
"1693","12","50k-75k","site","lod200","0.020","""2025-10-13T19:48:59.300Z""",
"1694","12","50k-75k","site","lod300","0.020","""2025-10-13T19:48:59.300Z""",
"1695","12","50k-75k","site","lod350","0.024","""2025-10-13T19:48:59.300Z""",
"1696","12","50k-75k","site","lod350plus","0.028","""2025-10-13T19:48:59.300Z""",
"1697","12","75k-100k","architecture","lod200","0.224","""2025-10-13T19:48:59.300Z""",
"1698","12","75k-100k","architecture","lod300","0.328","""2025-10-13T19:48:59.300Z""",
"1699","12","75k-100k","architecture","lod350","0.417","""2025-10-13T19:48:59.300Z""",
"1700","12","75k-100k","architecture","lod350plus","0.476","""2025-10-13T19:48:59.300Z""",
"1701","12","75k-100k","structure","lod200","0.020","""2025-10-13T19:48:59.300Z""",
"1702","12","75k-100k","structure","lod300","0.050","""2025-10-13T19:48:59.300Z""",
"1703","12","75k-100k","structure","lod350","0.060","""2025-10-13T19:48:59.300Z""",
"1704","12","75k-100k","structure","lod350plus","0.080","""2025-10-13T19:48:59.300Z""",
"1705","12","75k-100k","mepf","lod200","0.030","""2025-10-13T19:48:59.300Z""",
"1706","12","75k-100k","mepf","lod300","0.050","""2025-10-13T19:48:59.300Z""",
"1707","12","75k-100k","mepf","lod350","0.060","""2025-10-13T19:48:59.300Z""",
"1708","12","75k-100k","mepf","lod350plus","0.070","""2025-10-13T19:48:59.300Z""",
"1709","12","75k-100k","site","lod200","0.020","""2025-10-13T19:48:59.300Z""",
"1710","12","75k-100k","site","lod300","0.020","""2025-10-13T19:48:59.300Z""",
"1711","12","75k-100k","site","lod350","0.020","""2025-10-13T19:48:59.300Z""",
"1712","12","75k-100k","site","lod350plus","0.028","""2025-10-13T19:48:59.300Z""",
"1713","12","100k+","architecture","lod200","0.173","""2025-10-13T19:48:59.300Z""",
"1714","12","100k+","architecture","lod300","0.242","""2025-10-13T19:48:59.300Z""",
"1715","12","100k+","architecture","lod350","0.290","""2025-10-13T19:48:59.300Z""",
"1716","12","100k+","architecture","lod350plus","0.331","""2025-10-13T19:48:59.300Z""",
"1717","12","100k+","structure","lod200","0.015","""2025-10-13T19:48:59.300Z""",
"1718","12","100k+","structure","lod300","0.030","""2025-10-13T19:48:59.300Z""",
"1719","12","100k+","structure","lod350","0.038","""2025-10-13T19:48:59.300Z""",
"1720","12","100k+","structure","lod350plus","0.053","""2025-10-13T19:48:59.300Z""",
"1721","12","100k+","mepf","lod200","0.015","""2025-10-13T19:48:59.300Z""",
"1722","12","100k+","mepf","lod300","0.030","""2025-10-13T19:48:59.300Z""",
"1723","12","100k+","mepf","lod350","0.038","""2025-10-13T19:48:59.300Z""",
"1724","12","100k+","mepf","lod350plus","0.045","""2025-10-13T19:48:59.300Z""",
"1725","12","100k+","site","lod200","0.020","""2025-10-13T19:48:59.300Z""",
"1726","12","100k+","site","lod300","0.020","""2025-10-13T19:48:59.300Z""",
"1727","12","100k+","site","lod350","0.020","""2025-10-13T19:48:59.300Z""",
"1728","12","100k+","site","lod350plus","0.024","""2025-10-13T19:48:59.300Z""",
"1729","13","0-5k","architecture","lod200","0.276","""2025-10-13T19:48:59.300Z""",
"1730","13","0-5k","architecture","lod300","0.414","""2025-10-13T19:48:59.300Z""",
"1731","13","0-5k","architecture","lod350","0.483","""2025-10-13T19:48:59.300Z""",
"1732","13","0-5k","architecture","lod350plus","0.552","""2025-10-13T19:48:59.300Z""",
"1733","13","0-5k","structure","lod200","0.360","""2025-10-13T19:48:59.300Z""",
"1734","13","0-5k","structure","lod300","0.480","""2025-10-13T19:48:59.300Z""",
"1735","13","0-5k","structure","lod350","0.540","""2025-10-13T19:48:59.300Z""",
"1736","13","0-5k","structure","lod350plus","0.600","""2025-10-13T19:48:59.300Z""",
"1737","13","0-5k","mepf","lod200","0.075","""2025-10-13T19:48:59.300Z""",
"1738","13","0-5k","mepf","lod300","0.105","""2025-10-13T19:48:59.300Z""",
"1739","13","0-5k","mepf","lod350","0.120","""2025-10-13T19:48:59.300Z""",
"1740","13","0-5k","mepf","lod350plus","0.135","""2025-10-13T19:48:59.300Z""",
"1741","13","0-5k","site","lod200","0.060","""2025-10-13T19:48:59.300Z""",
"1742","13","0-5k","site","lod300","0.066","""2025-10-13T19:48:59.300Z""",
"1743","13","0-5k","site","lod350","0.075","""2025-10-13T19:48:59.300Z""",
"1744","13","0-5k","site","lod350plus","0.090","""2025-10-13T19:48:59.300Z""",
"1745","13","5k-10k","architecture","lod200","0.221","""2025-10-13T19:48:59.300Z""",
"1746","13","5k-10k","architecture","lod300","0.347","""2025-10-13T19:48:59.300Z""",
"1747","13","5k-10k","architecture","lod350","0.378","""2025-10-13T19:48:59.300Z""",
"1748","13","5k-10k","architecture","lod350plus","0.441","""2025-10-13T19:48:59.300Z""",
"1749","13","5k-10k","structure","lod200","0.345","""2025-10-13T19:48:59.300Z""",
"1750","13","5k-10k","structure","lod300","0.465","""2025-10-13T19:48:59.300Z""",
"1751","13","5k-10k","structure","lod350","0.510","""2025-10-13T19:48:59.300Z""",
"1752","13","5k-10k","structure","lod350plus","0.570","""2025-10-13T19:48:59.300Z""",
"1753","13","5k-10k","mepf","lod200","0.075","""2025-10-13T19:48:59.300Z""",
"1754","13","5k-10k","mepf","lod300","0.105","""2025-10-13T19:48:59.300Z""",
"1755","13","5k-10k","mepf","lod350","0.120","""2025-10-13T19:48:59.300Z""",
"1756","13","5k-10k","mepf","lod350plus","0.135","""2025-10-13T19:48:59.300Z""",
"1757","13","5k-10k","site","lod200","0.060","""2025-10-13T19:48:59.300Z""",
"1758","13","5k-10k","site","lod300","0.066","""2025-10-13T19:48:59.300Z""",
"1759","13","5k-10k","site","lod350","0.075","""2025-10-13T19:48:59.300Z""",
"1760","13","5k-10k","site","lod350plus","0.090","""2025-10-13T19:48:59.300Z""",
"1761","13","10k-20k","architecture","lod200","0.173","""2025-10-13T19:48:59.300Z""",
"1762","13","10k-20k","architecture","lod300","0.288","""2025-10-13T19:48:59.300Z""",
"1763","13","10k-20k","architecture","lod350","0.316","""2025-10-13T19:48:59.300Z""",
"1764","13","10k-20k","architecture","lod350plus","0.374","""2025-10-13T19:48:59.300Z""",
"1765","13","10k-20k","structure","lod200","0.330","""2025-10-13T19:48:59.300Z""",
"1766","13","10k-20k","structure","lod300","0.450","""2025-10-13T19:48:59.300Z""",
"1767","13","10k-20k","structure","lod350","0.495","""2025-10-13T19:48:59.300Z""",
"1768","13","10k-20k","structure","lod350plus","0.540","""2025-10-13T19:48:59.300Z""",
"1769","13","10k-20k","mepf","lod200","0.060","""2025-10-13T19:48:59.300Z""",
"1770","13","10k-20k","mepf","lod300","0.090","""2025-10-13T19:48:59.300Z""",
"1771","13","10k-20k","mepf","lod350","0.105","""2025-10-13T19:48:59.300Z""",
"1772","13","10k-20k","mepf","lod350plus","0.120","""2025-10-13T19:48:59.300Z""",
"1773","13","10k-20k","site","lod200","0.050","""2025-10-13T19:48:59.300Z""",
"1774","13","10k-20k","site","lod300","0.053","""2025-10-13T19:48:59.300Z""",
"1775","13","10k-20k","site","lod350","0.058","""2025-10-13T19:48:59.300Z""",
"1776","13","10k-20k","site","lod350plus","0.070","""2025-10-13T19:48:59.300Z""",
"1777","13","20k-30k","architecture","lod200","0.130","""2025-10-13T19:48:59.300Z""",
"1778","13","20k-30k","architecture","lod300","0.233","""2025-10-13T19:48:59.300Z""",
"1779","13","20k-30k","architecture","lod350","0.259","""2025-10-13T19:48:59.300Z""",
"1780","13","20k-30k","architecture","lod350plus","0.311","""2025-10-13T19:48:59.300Z""",
"1781","13","20k-30k","structure","lod200","0.263","""2025-10-13T19:48:59.300Z""",
"1782","13","20k-30k","structure","lod300","0.363","""2025-10-13T19:48:59.300Z""",
"1783","13","20k-30k","structure","lod350","0.400","""2025-10-13T19:48:59.300Z""",
"1784","13","20k-30k","structure","lod350plus","0.425","""2025-10-13T19:48:59.300Z""",
"1785","13","20k-30k","mepf","lod200","0.050","""2025-10-13T19:48:59.300Z""",
"1786","13","20k-30k","mepf","lod300","0.075","""2025-10-13T19:48:59.300Z""",
"1787","13","20k-30k","mepf","lod350","0.088","""2025-10-13T19:48:59.300Z""",
"1788","13","20k-30k","mepf","lod350plus","0.100","""2025-10-13T19:48:59.300Z""",
"1789","13","20k-30k","site","lod200","0.050","""2025-10-13T19:48:59.300Z""",
"1790","13","20k-30k","site","lod300","0.053","""2025-10-13T19:48:59.300Z""",
"1791","13","20k-30k","site","lod350","0.058","""2025-10-13T19:48:59.300Z""",
"1792","13","20k-30k","site","lod350plus","0.070","""2025-10-13T19:48:59.300Z""",
"1793","13","30k-40k","architecture","lod200","0.092","""2025-10-13T19:48:59.300Z""",
"1794","13","30k-40k","architecture","lod300","0.184","""2025-10-13T19:48:59.300Z""",
"1795","13","30k-40k","architecture","lod350","0.207","""2025-10-13T19:48:59.300Z""",
"1796","13","30k-40k","architecture","lod350plus","0.253","""2025-10-13T19:48:59.300Z""",
"1797","13","30k-40k","structure","lod200","0.250","""2025-10-13T19:48:59.300Z""",
"1798","13","30k-40k","structure","lod300","0.350","""2025-10-13T19:48:59.300Z""",
"1799","13","30k-40k","structure","lod350","0.388","""2025-10-13T19:48:59.300Z""",
"1800","13","30k-40k","structure","lod350plus","0.400","""2025-10-13T19:48:59.300Z""",
"1801","13","30k-40k","mepf","lod200","0.050","""2025-10-13T19:48:59.300Z""",
"1802","13","30k-40k","mepf","lod300","0.075","""2025-10-13T19:48:59.300Z""",
"1803","13","30k-40k","mepf","lod350","0.088","""2025-10-13T19:48:59.300Z""",
"1804","13","30k-40k","mepf","lod350plus","0.100","""2025-10-13T19:48:59.300Z""",
"1805","13","30k-40k","site","lod200","0.040","""2025-10-13T19:48:59.300Z""",
"1806","13","30k-40k","site","lod300","0.040","""2025-10-13T19:48:59.300Z""",
"1807","13","30k-40k","site","lod350","0.044","""2025-10-13T19:48:59.300Z""",
"1808","13","30k-40k","site","lod350plus","0.052","""2025-10-13T19:48:59.300Z""",
"1809","13","40k-50k","architecture","lod200","0.060","""2025-10-13T19:48:59.300Z""",
"1810","13","40k-50k","architecture","lod300","0.140","""2025-10-13T19:48:59.300Z""",
"1811","13","40k-50k","architecture","lod350","0.160","""2025-10-13T19:48:59.300Z""",
"1812","13","40k-50k","architecture","lod350plus","0.200","""2025-10-13T19:48:59.300Z""",
"1813","13","40k-50k","structure","lod200","0.238","""2025-10-13T19:48:59.300Z""",
"1814","13","40k-50k","structure","lod300","0.338","""2025-10-13T19:48:59.300Z""",
"1815","13","40k-50k","structure","lod350","0.375","""2025-10-13T19:48:59.300Z""",
"1816","13","40k-50k","structure","lod350plus","0.388","""2025-10-13T19:48:59.300Z""",
"1817","13","40k-50k","mepf","lod200","0.038","""2025-10-13T19:48:59.300Z""",
"1818","13","40k-50k","mepf","lod300","0.063","""2025-10-13T19:48:59.300Z""",
"1819","13","40k-50k","mepf","lod350","0.075","""2025-10-13T19:48:59.300Z""",
"1820","13","40k-50k","mepf","lod350plus","0.088","""2025-10-13T19:48:59.300Z""",
"1821","13","40k-50k","site","lod200","0.040","""2025-10-13T19:48:59.300Z""",
"1822","13","40k-50k","site","lod300","0.040","""2025-10-13T19:48:59.300Z""",
"1823","13","40k-50k","site","lod350","0.044","""2025-10-13T19:48:59.300Z""",
"1824","13","40k-50k","site","lod350plus","0.052","""2025-10-13T19:48:59.300Z""",
"1825","13","50k-75k","architecture","lod200","0.035","""2025-10-13T19:48:59.300Z""",
"1826","13","50k-75k","architecture","lod300","0.104","""2025-10-13T19:48:59.300Z""",
"1827","13","50k-75k","architecture","lod350","0.121","""2025-10-13T19:48:59.300Z""",
"1828","13","50k-75k","architecture","lod350plus","0.155","""2025-10-13T19:48:59.300Z""",
"1829","13","50k-75k","structure","lod200","0.160","""2025-10-13T19:48:59.300Z""",
"1830","13","50k-75k","structure","lod300","0.240","""2025-10-13T19:48:59.300Z""",
"1831","13","50k-75k","structure","lod350","0.260","""2025-10-13T19:48:59.300Z""",
"1832","13","50k-75k","structure","lod350plus","0.270","""2025-10-13T19:48:59.300Z""",
"1833","13","50k-75k","mepf","lod200","0.030","""2025-10-13T19:48:59.300Z""",
"1834","13","50k-75k","mepf","lod300","0.050","""2025-10-13T19:48:59.300Z""",
"1835","13","50k-75k","mepf","lod350","0.060","""2025-10-13T19:48:59.300Z""",
"1836","13","50k-75k","mepf","lod350plus","0.070","""2025-10-13T19:48:59.300Z""",
"1837","13","50k-75k","site","lod200","0.040","""2025-10-13T19:48:59.300Z""",
"1838","13","50k-75k","site","lod300","0.040","""2025-10-13T19:48:59.300Z""",
"1839","13","50k-75k","site","lod350","0.044","""2025-10-13T19:48:59.300Z""",
"1840","13","50k-75k","site","lod350plus","0.048","""2025-10-13T19:48:59.300Z""",
"1841","13","75k-100k","architecture","lod200","0.035","""2025-10-13T19:48:59.300Z""",
"1842","13","75k-100k","architecture","lod300","0.086","""2025-10-13T19:48:59.300Z""",
"1843","13","75k-100k","architecture","lod350","0.104","""2025-10-13T19:48:59.300Z""",
"1844","13","75k-100k","architecture","lod350plus","0.138","""2025-10-13T19:48:59.300Z""",
"1845","13","75k-100k","structure","lod200","0.120","""2025-10-13T19:48:59.300Z""",
"1846","13","75k-100k","structure","lod300","0.180","""2025-10-13T19:48:59.300Z""",
"1847","13","75k-100k","structure","lod350","0.220","""2025-10-13T19:48:59.300Z""",
"1848","13","75k-100k","structure","lod350plus","0.240","""2025-10-13T19:48:59.300Z""",
"1849","13","75k-100k","mepf","lod200","0.030","""2025-10-13T19:48:59.300Z""",
"1850","13","75k-100k","mepf","lod300","0.050","""2025-10-13T19:48:59.300Z""",
"1851","13","75k-100k","mepf","lod350","0.060","""2025-10-13T19:48:59.300Z""",
"1852","13","75k-100k","mepf","lod350plus","0.070","""2025-10-13T19:48:59.300Z""",
"1853","13","75k-100k","site","lod200","0.040","""2025-10-13T19:48:59.300Z""",
"1854","13","75k-100k","site","lod300","0.040","""2025-10-13T19:48:59.300Z""",
"1855","13","75k-100k","site","lod350","0.040","""2025-10-13T19:48:59.300Z""",
"1856","13","75k-100k","site","lod350plus","0.048","""2025-10-13T19:48:59.300Z""",
"1857","13","100k+","architecture","lod200","0.035","""2025-10-13T19:48:59.300Z""",
"1858","13","100k+","architecture","lod300","0.069","""2025-10-13T19:48:59.300Z""",
"1859","13","100k+","architecture","lod350","0.086","""2025-10-13T19:48:59.300Z""",
"1860","13","100k+","architecture","lod350plus","0.121","""2025-10-13T19:48:59.300Z""",
"1861","13","100k+","structure","lod200","0.068","""2025-10-13T19:48:59.300Z""",
"1862","13","100k+","structure","lod300","0.098","""2025-10-13T19:48:59.300Z""",
"1863","13","100k+","structure","lod350","0.113","""2025-10-13T19:48:59.300Z""",
"1864","13","100k+","structure","lod350plus","0.128","""2025-10-13T19:48:59.300Z""",
"1865","13","100k+","mepf","lod200","0.015","""2025-10-13T19:48:59.300Z""",
"1866","13","100k+","mepf","lod300","0.030","""2025-10-13T19:48:59.300Z""",
"1867","13","100k+","mepf","lod350","0.038","""2025-10-13T19:48:59.300Z""",
"1868","13","100k+","mepf","lod350plus","0.045","""2025-10-13T19:48:59.300Z""",
"1869","13","100k+","site","lod200","0.040","""2025-10-13T19:48:59.300Z""",
"1870","13","100k+","site","lod300","0.040","""2025-10-13T19:48:59.300Z""",
"1871","13","100k+","site","lod350","0.040","""2025-10-13T19:48:59.300Z""",
"1872","13","100k+","site","lod350plus","0.044","""2025-10-13T19:48:59.300Z""",
